iso_time,freq_hz,strength_db,smoothed_db,peakhold_db,cadence_hz,cadence_conf,locked
2026-05-21T15:37:28.957582,3052.3,-50.39,-48.72,-49.02,2.91,0.59,1
2026-05-21T15:37:29.074539,3052.3,-51.83,-49.42,-49.62,2.91,0.58,1
2026-05-21T15:37:29.186151,3052.3,-52.91,-50.16,-50.22,2.91,0.61,1
2026-05-21T15:37:29.292342,3052.3,-52.42,-50.67,-50.82,2.91,0.61,1
2026-05-21T15:37:29.417403,3052.3,-51.97,-50.94,-51.42,2.91,0.6,1
2026-05-21T15:37:29.519537,3052.3,-52.07,-51.17,-52.02,2.91,0.59,1
2026-05-21T15:37:29.676813,3052.3,-52.02,-51.34,-52.02,2.94,0.55,1
2026-05-21T15:37:29.866649,3052.3,-51.68,-51.26,-51.02,2.91,0.52,1
2026-05-21T15:37:29.971570,3052.3,-49.56,-50.93,-49.56,2.91,0.49,1
2026-05-21T15:37:30.079301,3052.3,-50.07,-50.73,-50.07,2.91,0.46,1
2026-05-21T15:37:30.216477,3052.3,-50.38,-50.64,-50.38,2.91,0.52,1
2026-05-21T15:37:30.329839,3052.3,-51.23,-50.74,-50.98,2.94,0.49,1
2026-05-21T15:37:30.451333,3052.3,-48.72,-50.29,-48.72,2.94,0.46,1
2026-05-21T15:37:30.606430,3052.3,-48.84,-50.01,-48.84,2.91,0.47,1
2026-05-21T15:37:30.706095,3052.3,-49.64,-49.93,-49.44,2.91,0.4,1
2026-05-21T15:37:30.806008,3052.3,-50.2,-49.94,-49.98,2.91,0.42,1
2026-05-21T15:37:30.926043,3052.3,-54.02,-50.62,-50.58,1.49,0.38,1
2026-05-21T15:37:31.040941,3052.3,-52.31,-51.02,-51.18,2.91,0.36,1
2026-05-21T15:37:31.149200,3052.3,-52.58,-51.32,-51.78,2.91,0.39,1
2026-05-21T15:37:31.253180,3052.3,-49.62,-51.09,-49.62,1.5,0.37,1
2026-05-21T15:37:31.361176,3052.3,-48.34,-50.63,-48.34,1.5,0.35,1
2026-05-21T15:37:31.485095,3052.3,-48.09,-50.03,-47.96,1.5,0.36,1
2026-05-21T15:37:31.599553,3052.3,-48.25,-49.79,-48.25,1.0,0.35,1
2026-05-21T15:37:31.712916,3052.3,-49.71,-49.7,-48.85,1.0,0.37,1
2026-05-21T15:37:31.828277,3052.3,-49.35,-49.56,-49.07,1.0,0.37,1
2026-05-21T15:37:31.947499,3052.3,-52.11,-49.99,-49.67,1.0,0.35,1
2026-05-21T15:37:32.070580,3052.3,-54.95,-51.04,-50.27,1.0,0.34,1
2026-05-21T15:37:32.191847,3052.3,-56.76,-52.12,-50.87,1.5,0.32,1
2026-05-21T15:37:32.288368,3046.9,-57.59,-53.25,-51.47,2.87,0.3,1
2026-05-21T15:37:32.444095,3046.9,-55.82,-53.89,-52.07,2.87,0.31,1
2026-05-21T15:37:32.573144,3052.3,-56.2,-54.39,-52.67,2.87,0.34,1
2026-05-21T15:37:32.707648,3052.3,-59.13,-55.59,-53.57,2.87,0.36,1
2026-05-21T15:37:32.855425,3052.3,-59.82,-56.45,-54.17,2.87,0.38,1
2026-05-21T15:37:32.996276,3052.3,-61.71,-57.61,-54.77,2.87,0.4,1
2026-05-21T15:37:33.096312,3052.3,-60.73,-58.29,-55.37,2.87,0.42,1
2026-05-21T15:37:33.227511,3057.7,-61.11,-58.85,-55.97,2.87,0.4,1
2026-05-21T15:37:33.323453,3057.7,-57.42,-58.78,-56.57,2.87,0.39,1
2026-05-21T15:37:33.453157,3052.3,-53.7,-57.86,-53.7,2.87,0.42,1
2026-05-21T15:37:33.604647,3052.3,-54.55,-57.04,-53.98,2.87,0.44,1
2026-05-21T15:37:33.722276,3052.3,-57.05,-56.96,-54.58,2.84,0.42,1
2026-05-21T15:37:33.868121,3052.3,-59.38,-57.64,-55.48,2.81,0.39,1
2026-05-21T15:37:34.012744,3052.3,-56.2,-57.53,-56.08,6.1,0.39,0
2026-05-21T15:37:34.110710,3052.3,-51.71,-56.41,-51.71,6.1,0.35,0
2026-05-21T15:37:34.291811,3052.3,-51.44,-54.8,-51.44,2.91,0.21,0
2026-05-21T15:37:34.398017,3052.3,-55.52,-54.7,-52.04,1.46,0.19,0
2026-05-21T15:37:34.505390,3052.3,-58.87,-55.63,-52.64,1.45,0.19,0
2026-05-21T15:37:34.687222,3052.3,-55.18,-56.05,-53.54,1.46,0.24,0
2026-05-21T15:37:34.808600,3052.3,-53.55,-55.61,-53.55,1.41,0.31,1
2026-05-21T15:37:34.916681,3052.3,-53.54,-55.09,-53.24,1.41,0.35,1
2026-05-21T15:37:35.029669,3052.3,-52.74,-54.73,-52.74,1.42,0.34,1
2026-05-21T15:37:35.139105,3052.3,-53.2,-54.34,-53.02,1.43,0.32,1
2026-05-21T15:37:35.241617,3052.3,-54.26,-54.18,-53.18,1.43,0.31,1
2026-05-21T15:37:35.392659,3052.3,-52.57,-54.04,-52.57,1.42,0.36,1
2026-05-21T15:37:35.521930,3052.3,-49.14,-53.05,-49.14,1.42,0.28,1
2026-05-21T15:37:35.621969,3052.3,-50.1,-52.29,-49.33,1.42,0.27,1
2026-05-21T15:37:35.754234,3052.3,-52.57,-52.2,-49.93,1.42,0.3,1
2026-05-21T15:37:35.866282,3052.3,-54.6,-52.86,-50.53,1.44,0.27,1
2026-05-21T15:37:35.963163,3052.3,-53.89,-53.18,-51.13,1.45,0.25,0
2026-05-21T15:37:36.113309,3052.3,-53.03,-53.14,-51.73,1.46,0.24,0
2026-05-21T15:37:36.230536,3057.7,-53.2,-53.19,-52.33,1.46,0.21,0
2026-05-21T15:37:36.338461,3057.7,-54.88,-53.58,-52.93,1.46,0.21,0
2026-05-21T15:37:36.465806,3057.7,-55.85,-54.15,-53.53,1.46,0.2,0
2026-05-21T15:37:36.588891,3052.3,-56.67,-54.7,-54.13,1.45,0.16,0
2026-05-21T15:37:36.753164,3052.3,-58.47,-55.78,-55.03,2.81,0.19,0
2026-05-21T15:37:36.874923,3052.3,-59.1,-56.45,-55.63,2.87,0.19,0
2026-05-21T15:37:36.992148,3052.3,-58.93,-57.05,-56.23,2.87,0.21,0
2026-05-21T15:37:37.116323,3052.3,-55.82,-57.07,-55.82,2.84,0.27,1
2026-05-21T15:37:37.232435,3052.3,-52.09,-56.04,-52.09,2.81,0.22,0
2026-05-21T15:37:37.357521,3052.3,-52.35,-55.22,-52.35,2.84,0.25,0
2026-05-21T15:37:37.501844,3052.3,-52.94,-54.49,-52.94,2.87,0.3,1
2026-05-21T15:37:37.645914,3052.3,-52.78,-54.06,-52.59,2.87,0.31,1
2026-05-21T15:37:37.761221,3052.3,-56.07,-54.25,-53.19,2.87,0.29,1
2026-05-21T15:37:37.922794,3052.3,-58.62,-55.48,-54.09,2.87,0.26,1
2026-05-21T15:37:38.007472,3052.3,-60.29,-56.43,-54.69,2.87,0.24,0
2026-05-21T15:37:38.126921,3052.3,-60.82,-57.28,-55.29,2.87,0.22,0
2026-05-21T15:37:38.250001,3052.3,-59.77,-57.9,-55.89,2.87,0.22,0
2026-05-21T15:37:38.350209,3052.3,-59.62,-58.23,-56.49,2.91,0.24,0
2026-05-21T15:37:38.461685,3052.3,-56.92,-58.19,-56.92,2.91,0.28,1
2026-05-21T15:37:38.595984,3052.3,-56.05,-57.6,-56.05,2.91,0.23,0
2026-05-21T15:37:38.716340,3052.3,-55.64,-57.22,-55.64,2.91,0.27,1
2026-05-21T15:37:38.835821,3052.3,-56.69,-57.06,-56.24,2.91,0.25,1
2026-05-21T15:37:38.925824,3052.3,-54.83,-56.59,-54.83,2.94,0.26,1
2026-05-21T15:37:39.031942,3052.3,-55.81,-56.34,-55.39,2.91,0.28,1
2026-05-21T15:37:39.144459,3052.3,-59.9,-56.75,-55.99,2.91,0.24,0
2026-05-21T15:37:39.263019,3052.3,-60.61,-57.61,-56.59,2.91,0.23,0
2026-05-21T15:37:39.393943,3052.3,-59.26,-58.07,-57.19,2.91,0.24,0
2026-05-21T15:37:39.513142,3052.3,-57.95,-58.13,-57.79,2.91,0.24,0
2026-05-21T15:37:39.626347,3052.3,-53.67,-57.2,-53.67,2.91,0.14,0
2026-05-21T15:37:39.743319,3052.3,-54.34,-56.56,-54.27,2.91,0.12,0
2026-05-21T15:37:39.843007,3052.3,-53.94,-56.02,-53.94,2.91,0.17,0
2026-05-21T15:37:39.946949,3052.3,-54.19,-55.77,-54.19,2.91,0.25,1
2026-05-21T15:37:40.075182,3052.3,-52.87,-55.27,-52.87,2.94,0.18,0
2026-05-21T15:37:40.175321,3052.3,-48.76,-53.96,-48.76,4.24,0.15,0
2026-05-21T15:37:40.306420,3052.3,-48.22,-52.76,-48.22,4.31,0.16,0
2026-05-21T15:37:40.434393,3052.3,-48.92,-51.84,-48.51,4.24,0.23,0
2026-05-21T15:37:40.539732,3052.3,-47.66,-51.1,-47.66,2.91,0.42,1
2026-05-21T15:37:40.695215,3052.3,-47.7,-50.35,-47.7,2.91,0.42,1
2026-05-21T15:37:40.814093,3052.3,-50.65,-50.22,-48.3,2.94,0.42,1
2026-05-21T15:37:40.944606,3052.3,-55.24,-51.28,-48.9,2.94,0.4,1
2026-05-21T15:37:41.054566,3052.3,-56.54,-52.29,-49.5,2.94,0.39,1
2026-05-21T15:37:41.188959,3052.3,-52.79,-52.72,-50.1,2.94,0.37,1
2026-05-21T15:37:41.282073,3052.3,-47.49,-51.59,-47.49,2.94,0.24,0
2026-05-21T15:37:41.403557,3052.3,-47.72,-50.71,-47.72,2.94,0.25,1
2026-05-21T15:37:41.537571,3052.3,-52.54,-50.67,-48.32,2.94,0.26,1
2026-05-21T15:37:41.654623,3052.3,-52.67,-51.23,-48.92,2.94,0.26,1
2026-05-21T15:37:41.761561,3052.3,-52.79,-51.57,-49.52,2.94,0.27,1
2026-05-21T15:37:41.852498,3052.3,-52.63,-51.91,-50.12,2.94,0.28,1
2026-05-21T15:37:41.986495,3052.3,-51.58,-51.94,-50.72,2.94,0.26,1
2026-05-21T15:37:42.120457,3052.3,-51.97,-51.91,-51.32,2.94,0.26,1
2026-05-21T15:37:42.245864,3052.3,-54.08,-52.22,-51.92,2.94,0.25,0
2026-05-21T15:37:42.369562,3052.3,-54.54,-52.71,-52.52,2.94,0.24,0
2026-05-21T15:37:42.479308,3052.3,-58.45,-53.71,-53.12,1.46,0.27,1
2026-05-21T15:37:42.651410,3052.3,-51.85,-53.95,-51.85,1.47,0.27,1
2026-05-21T15:37:42.748926,3052.3,-50.06,-53.09,-50.06,1.47,0.27,1
2026-05-21T15:37:42.869420,3052.3,-47.85,-52.14,-47.85,1.47,0.29,1
2026-05-21T15:37:42.988367,3052.3,-46.11,-50.84,-46.11,1.46,0.23,0
2026-05-21T15:37:43.107094,3052.3,-45.45,-49.65,-45.45,1.43,0.2,0
2026-05-21T15:37:43.224620,3052.3,-48.59,-49.33,-46.05,1.43,0.25,0
2026-05-21T15:37:43.353089,3052.3,-49.21,-49.28,-46.65,1.47,0.26,1
2026-05-21T15:37:43.503069,3052.3,-48.92,-49.14,-47.55,1.47,0.24,0
2026-05-21T15:37:43.645794,3052.3,-49.36,-49.15,-48.15,2.98,0.25,0
2026-05-21T15:37:43.757809,3052.3,-48.59,-49.01,-48.59,1.48,0.28,1
2026-05-21T15:37:43.919018,3052.3,-48.19,-48.8,-48.19,2.98,0.32,1
2026-05-21T15:37:44.028351,3052.3,-50.49,-49.05,-48.79,3.01,0.29,1
2026-05-21T15:37:44.126497,3052.3,-51.32,-49.41,-49.39,2.98,0.28,1
2026-05-21T15:37:44.249529,3052.3,-51.37,-49.88,-49.99,3.01,0.35,1
2026-05-21T15:37:44.418246,3052.3,-48.55,-49.83,-48.55,2.98,0.29,1
2026-05-21T15:37:44.532758,3052.3,-49.41,-49.72,-49.15,2.98,0.28,1
2026-05-21T15:37:44.654521,3052.3,-47.45,-49.3,-47.45,2.94,0.25,1
2026-05-21T15:37:44.790715,3052.3,-47.65,-49.11,-47.65,2.98,0.25,0
2026-05-21T15:37:44.862372,3052.3,-48.05,-48.98,-47.95,2.94,0.27,1
2026-05-21T15:37:44.957571,3052.3,-50.75,-49.25,-48.55,2.98,0.26,1
2026-05-21T15:37:45.125109,3052.3,-51.91,-50.12,-49.45,2.98,0.23,0
2026-05-21T15:37:45.247739,3052.3,-53.12,-50.75,-50.05,2.94,0.26,1
2026-05-21T15:37:45.373482,3052.3,-51.84,-51.04,-50.65,2.94,0.27,1
2026-05-21T15:37:45.488009,3052.3,-51.61,-51.15,-51.25,2.94,0.3,1
2026-05-21T15:37:45.607190,3052.3,-52.12,-51.41,-51.85,2.94,0.34,1
2026-05-21T15:37:45.723111,3052.3,-50.13,-51.27,-50.13,2.94,0.32,1
2026-05-21T15:37:45.808722,3052.3,-48.28,-50.63,-48.28,2.91,0.29,1
2026-05-21T15:37:45.982921,3052.3,-48.36,-50.12,-48.36,2.94,0.34,1
2026-05-21T15:37:46.114546,3052.3,-50.1,-50.12,-48.66,2.94,0.31,1
2026-05-21T15:37:46.207511,3052.3,-51.82,-50.39,-49.26,2.94,0.31,1
2026-05-21T15:37:46.342481,3052.3,-52.19,-50.82,-49.86,2.94,0.29,1
2026-05-21T15:37:46.485878,3052.3,-49.86,-50.71,-49.86,1.45,0.28,1
2026-05-21T15:37:46.619728,3052.3,-50.82,-50.68,-50.46,1.45,0.29,1
2026-05-21T15:37:46.749302,3052.3,-56.6,-51.42,-51.06,2.94,0.29,1
2026-05-21T15:37:46.885527,3052.3,-54.67,-52.15,-51.66,2.94,0.31,1
2026-05-21T15:37:46.982263,3052.3,-50.7,-52.11,-50.7,2.91,0.32,1
2026-05-21T15:37:47.139644,3052.3,-49.99,-51.69,-49.99,2.94,0.3,1
2026-05-21T15:37:47.228431,3052.3,-51.75,-51.55,-50.59,1.48,0.32,1
2026-05-21T15:37:47.486591,3052.3,-55.96,-52.24,-51.19,1.48,0.38,1
2026-05-21T15:37:47.544120,3052.3,-56.51,-52.74,-51.49,1.48,0.38,1
2026-05-21T15:37:47.658275,3052.3,-55.43,-53.41,-52.09,1.47,0.38,1
2026-05-21T15:37:47.787037,3052.3,-53.44,-53.56,-52.69,1.47,0.42,1
2026-05-21T15:37:47.907385,3052.3,-52.15,-53.24,-52.15,1.47,0.43,1
2026-05-21T15:37:48.036997,3052.3,-51.74,-52.9,-51.74,1.47,0.38,1
2026-05-21T15:37:48.227959,3052.3,-49.73,-52.02,-49.73,1.48,0.34,1
2026-05-21T15:37:48.378714,3052.3,-51.31,-51.77,-50.33,1.48,0.32,1
